compendium_hospital_id,ccn,hospital_name,hospital_street,hospital_city,hospital_state,hospital_zip,acutehosp_flag,health_sys_id,health_sys_name,health_sys_city,health_sys_state,corp_parent_id,corp_parent_name,corp_parent_type,hos_beds,hos_dsch,hos_res,hos_children,hos_majteach,hos_vmajteach,hos_teachint,hos_highdpp,hos_ucburden,hos_highuc,hos_ownership,hos_net_revenue,hos_total_revenue
CHSP00006746,050101,Sutter Solano Medical Center,300 Hospital Drive,Vallejo,CA,94589,1,HSI00001050,Sutter Health,Sacramento,CA,17774118,SUTTER HEALTH,INTEGRATED DELIVERY NETWORK (IDN),106,3567,0,0,0,0,0,1,0.1036317569,0,1,166137186,649901335
CHSP00006747,050766,Sutter Surgical Hosp - North Valley,455 Plumas Boulevard,Yuba City,CA,95991,0,HSI00001050,Sutter Health,Sacramento,CA,17774118,SUTTER HEALTH,INTEGRATED DELIVERY NETWORK (IDN),14,323,0,0,0,0,0,0,,0,1,35038586,105910010
CHSP00006748,050313,Sutter Tracy Community Hospital,1420 North Tracy Boulevard,Tracy,CA,95376,1,HSI00001050,Sutter Health,Sacramento,CA,17774118,SUTTER HEALTH,INTEGRATED DELIVERY NETWORK (IDN),77,3385,0,0,0,0,0,0,0.1649266484,1,1,184995232,659069442
CHSP00006751,341305,Swain County Hospital,45 Plateau Street,Bryson City,NC,28713,1,HSI00000584,Lifepoint Health,Brentwood,TN,17773643,LIFEPOINT HEALTH,INTEGRATED DELIVERY NETWORK (IDN),24,43,0,0,0,0,0,0,0.1498482266,1,5,16896362,39019008
CHSP00006752,140114,Swedish Covenant Health,5145 North California Avenue,Chicago,IL,60625,1,HSI00000756,NorthShore – Edward-Elmhurst Health,Evanston,IL,17773309,NORTHSHORE UNIVERSITY HEALTHSYSTEM,INTEGRATED DELIVERY NETWORK (IDN),172,8450,64.18,0,1,0,0.3731395349,0,0.0357929219,0,1,329484228,1510737764
CHSP00006753,060034,Swedish Medical Center,501 East Hampden Avenue,Englewood,CO,80113,1,HSI00000492,HCA Healthcare,Nashville,TN,17773631,HCA HEALTHCARE INC,INTEGRATED DELIVERY NETWORK (IDN),304,19031,40.25,0,0,0,0.1324013158,0,0.0985724669,0,5,695483691,6922776256
CHSP00006755,500025,Swedish Medical Center Cherry Hill,500 17th Avenue,Seattle,WA,98122,1,HSI00000852,Providence,Renton,WA,17773964,PROVIDENCE,INTEGRATED DELIVERY NETWORK (IDN),181,8491,62.15,0,1,0,0.3433701657,0,0.037248366,0,1,536795850,2011950413
CHSP00006756,500027,Swedish Medical Center,747 Broadway,Seattle,WA,98122,1,HSI00000852,Providence,Renton,WA,17773964,PROVIDENCE,INTEGRATED DELIVERY NETWORK (IDN),603,23525,69.32,0,0,0,0.1149585406,1,0.0452743894,0,1,1487503360,5252581572
CHSP00006758,500026,Swedish Edmonds,21601 76th Avenue West,Edmonds,WA,98026,1,HSI00000852,Providence,Renton,WA,17773964,PROVIDENCE,INTEGRATED DELIVERY NETWORK (IDN),157,8006,0,0,0,0,0,0,0.0912581989,0,1,266442654,1157095414
CHSP00006759,500152,Swedish Issaquah,751 Ne Blakely Drive,Issaquah,WA,98029,1,HSI00000852,Providence,Renton,WA,17773964,PROVIDENCE,INTEGRATED DELIVERY NETWORK (IDN),167,7139,1.61,0,0,0,0.0096407186,0,0.06370777,0,1,298490098,1041581489
CHSP00006760,140228,Swedishamerican Hospital,1401 East State Street,Rockford,IL,61104,1,HSI00001132,UW Health,Madison,WI,17773835,UW HEALTH,INTEGRATED DELIVERY NETWORK (IDN),324,15604,16.55,0,0,0,0.0510802469,0,0.0206093546,0,1,751982443,4180517529
CHSP00006763,451311,Sweeny Community Hospital,305 North Mckinney Street,Sweeny,TX,77480,1,,,,,,,,12,165,0,0,0,0,0,0,0.1752221484,1,3,17944574,42454010
CHSP00006764,440084,Sweetwater Hospital Association,304 Wright Street,Sweetwater,TN,37874,1,,,,,,,,55,2185,0,0,0,0,0,0,0.0835352202,0,1,56586859,270844579
CHSP00006765,241365,Swift County - Benson,1815 Wisconsin Avenue,Benson,MN,56215,1,HSI00000193,CentraCare,Saint Cloud,MN,,,,11,92,0,0,0,0,0,0,0.0138029424,0,3,18298870,28317518
CHSP00006766,451349,Swisher Memorial Healthcare System,539 Southeast Second,Tulia,TX,79088,1,,,,,18319665,SWISHER MEMORIAL HEALTHCARE SYSTEM,INTEGRATED DELIVERY NETWORK (IDN),20,64,0,0,0,0,0,0,0.1163998662,1,3,8246645,14222444
CHSP00006768,360239,Kettering Health Miamisburg,4000 Miamisburg-Centerville Road,Miamisburg,OH,45342,1,HSI00000546,Kettering Health,Kettering,OH,17773950,KETTERING HEALTH,INTEGRATED DELIVERY NETWORK (IDN),168,7527,13.16,0,0,0,0.0783333333,0,0.0567818321,0,2,194119244,1039481480
CHSP00006769,440018,Sycamore Shoals Hospital,1501 West Elk Avenue,Elizabethton,TN,37643,1,HSI00001284,Ballad Health,Johnson City,TN,17774104,BALLAD HEALTH,INTEGRATED DELIVERY NETWORK (IDN),109,2797,0,0,0,0,0,0,0.0792570132,0,1,52876370,314056603
CHSP00006770,154059,Sycamore Springs,833 Park East Boulevard,Lafayette,IN,47905,0,,,,,26331581,SPRINGSTONE INC,CORPORATE OWNER,48,2323,0,0,0,0,0,0,,0,5,20126645,54781468
CHSP00006771,111319,Sylvan Grove Hospital,1050 Mcdonough Road,Jackson,GA,30233,1,HSI00001244,WellStar Health System,Marietta,GA,17778037,WELLSTAR HEALTH SYSTEM INC,INTEGRATED DELIVERY NETWORK (IDN),25,289,0,0,0,0,0,0,0.2447727094,1,3,21181270,95438672
CHSP00006773,33024F,Syracuse Veterans Affairs Medical Center,800 Irving Avenue,Syracuse,NY,13210,0,,,,,18157312,VETERANS HEALTH ADMINISTRATION,INTEGRATED DELIVERY NETWORK (IDN),,,,,,,,,,,,,
CHSP00006774,131315,Syringa General Hospital,607 West Main Street,Grangeville,ID,83530,1,,,,,,,,15,252,0,0,0,0,0,0,0.0331056988,0,3,22633195,31503365
CHSP00006775,180017,T.J. Samson Community Hospital,1301 North Race Street,Glasgow,KY,42141,1,HSI00001053,T J Regional Health,Glasgow,KY,17773513,T J REGIONAL HEALTH INC,INTEGRATED DELIVERY NETWORK (IDN),112,4628,11.01,0,0,0,0.0983035714,0,0.0139437247,0,1,220535675,575869669
CHSP00006776,180149,Tj Health Columbia,901 Westlake Drive,Columbia,KY,42728,1,HSI00001053,T J Regional Health,Glasgow,KY,17773513,T J REGIONAL HEALTH INC,INTEGRATED DELIVERY NETWORK (IDN),49,191,0,0,0,0,0,0,0.0420769528,0,1,17485071,51743989
CHSP00006777,453025,Memorial Hermann Tirr,1333 Moursund Street,Houston,TX,77030,0,HSI00000654,Memorial Hermann Healthcare System,Houston,TX,17773646,MEMORIAL HERMANN HEALTH SYSTEM,INTEGRATED DELIVERY NETWORK (IDN),134,1643,13.97,0,0,0,0.1042537313,0,,0,1,171898261,481977531
CHSP00006780,451370,Tmc Bonham Hospital,504 Lipscomb Street,Bonham,TX,75418,1,HSI00001148,Universal Health Services,Norristown,PA,17774130,UNIVERSAL HEALTH SERVICES INC,INTEGRATED DELIVERY NETWORK (IDN),25,306,0,0,0,0,0,0,0.1734473307,1,3,21389839,92201202
CHSP00006781,030006,Tucson Medical Center,5301 East Grant Road,Tucson,AZ,85712,1,HSI00001055,TMC Healthcare,Tucson,AZ,18154490,TMC HEALTHCARE,INTEGRATED DELIVERY NETWORK (IDN),473,37376,36.75,0,0,0,0.0776955603,0,0.140622801,1,1,801018629,2947328274
CHSP00006785,450774,Tops Surgical Specialty Hospital,17080 Red Oak Drive,Houston,TX,77090,0,HSI00001066,Tenet Healthcare,Dallas,TX,17774121,TENET HEALTHCARE,INTEGRATED DELIVERY NETWORK (IDN),15,444,0,0,0,0,0,0,,0,5,67035884,287640811
CHSP00006787,051328,Tahoe Forest Hospital,10121 Pine Avenue,Truckee,CA,96161,1,HSI00001059,Tahoe Forest Hospital District,Truckee,CA,18186311,TAHOE FOREST HOSPITAL DISTRICT,INTEGRATED DELIVERY NETWORK (IDN),25,1515,0,0,0,0,0,0,0.1480695077,1,3,264331768,524576616
CHSP00006788,292004,Pam Specialty Hospital Of Sparks,2375 East Prater Way,Sparks,NV,89434,0,,,,,18199023,POST ACUTE MEDICAL LLC,INTEGRATED DELIVERY NETWORK (IDN),21,305,0,0,0,0,0,0,,0,5,15866118,97149737
CHSP00006791,100135,Tallahassee Memorial Hospital,1300 Miccosukee Road,Tallahassee,FL,32308,1,HSI00001060,Tallahassee Memorial Healthcare,Tallahassee,FL,17774119,TALLAHASSEE MEMORIAL HEALTHCARE,INTEGRATED DELIVERY NETWORK (IDN),478,28847,67.83,0,0,0,0.1419037657,0,0.0861720616,0,1,885121325,4388524578
CHSP00006792,251304,Tallahatchie Critical Access Hospita,201 South Market,Charleston,MS,38921,1,,,,,,,,18,54,0,0,0,0,0,0,0.027914033,0,3,36610253,43939279
CHSP00006793,100255,Hca Florida West Tampa Hospital,6001 Webb Rd,Tampa,FL,33615,1,HSI00000492,HCA Healthcare,Nashville,TN,17773631,HCA HEALTHCARE INC,INTEGRATED DELIVERY NETWORK (IDN),,,,,,,,,,,,,
CHSP00006794,100128,Tampa General Hospital,1 Tampa General Circle,Tampa,FL,33606,1,HSI00000368,Florida Health Sciences Center,Tampa,FL,17773667,FLORIDA HEALTH SCIENCES CENTER,INTEGRATED DELIVERY NETWORK (IDN),1017,59578,315.17,0,1,0,0.3099016716,1,0.0929002759,0,1,1951882828,11835858817
CHSP00006796,111320,Higgins General Hospital,200 Allen Memorial Drive,Bremen,GA,30110,1,HSI00001061,Tanner Health System,Carrollton,GA,18137145,TANNER HEALTH SYSTEM,INTEGRATED DELIVERY NETWORK (IDN),23,393,0,0,0,0,0,0,0.1680493142,1,1,41240935,131771033
CHSP00006797,110011,Tanner Medical Center,705 Dixie Street,Carrollton,GA,30117,1,HSI00001061,Tanner Health System,Carrollton,GA,18137145,TANNER HEALTH SYSTEM,INTEGRATED DELIVERY NETWORK (IDN),196,10019,0,0,0,0,0,0,0.0588974357,0,1,307453015,1121502682
CHSP00006798,110015,Tanner Medical Center-Villa Rica,601 Dallas Highway,Villa Rica,GA,30180,1,HSI00001061,Tanner Health System,Carrollton,GA,18137145,TANNER HEALTH SYSTEM,INTEGRATED DELIVERY NETWORK (IDN),58,3874,0,0,0,0,0,0,0.0861403726,0,1,289835590,833882220
CHSP00006800,224001,Taunton State Hospital,60 Hodges Avenue Extension,Taunton,MA,02780,0,,,,,,,,45,44,0,0,0,0,0,0,,0,3,,
CHSP00006801,014011,Taylor Hardin Secure Medical Facility,1301 Jack Warner Parkway,Tuscaloosa,AL,35404,0,,,,,,,,,,,,,,,,,,,,
CHSP00006803,110135,Taylor Regional Hospital,222 Macon Highway,Hawkinsville,GA,31036,1,,,,,18400367,TAYLOR HEALTHCARE NETWORK,INTEGRATED DELIVERY NETWORK (IDN),49,778,0,0,0,0,0,0,0.0766480947,0,1,23965001,62582270
CHSP00006804,180087,Taylor Regional Hospital,1700 Old Lebanon Road,Campbellsville,KY,42718,1,HSI00001427,CommonSpirit Health,Chicago,IL,24989165,COMMONSPIRIT HEALTH,INTEGRATED DELIVERY NETWORK (IDN),90,1838,0,0,0,0,0,0,0.0130366209,0,3,109898882,331235426
CHSP00006805,141339,Taylorville Memorial Hospital,201 East Pleasant Street,Taylorville,IL,62568,1,HSI00000648,Memorial Health System,Springfield,IL,17773957,MEMORIAL HEALTH SYSTEM,INTEGRATED DELIVERY NETWORK (IDN),25,456,0,0,0,0,0,0,0.0438781628,0,1,64524015,173904263
CHSP00006806,510085,Teays Valley Health Services Inc,1400 Hospital Dr,Hurricane,WV,25526,1,HSI00000147,CAMC Health System,Charleston,WV,17774081,CHARLESTON AREA MEDICAL CENTER HEALTH SYSTEM INC,INTEGRATED DELIVERY NETWORK (IDN),,,,,,,,,,,,,
CHSP00006807,190014,Ochsner St. Mary,1125 Marguerite Street,Morgan City,LA,70380,1,HSI00000780,Ochsner Health System,New Orleans,LA,17773459,OCHSNER HEALTH SYSTEM,INTEGRATED DELIVERY NETWORK (IDN),105,919,0,0,0,0,0,0,0.0305062363,0,5,36229926,278501446
CHSP00006808,051301,Adventist Health Tehachapi Valley,115 West 'e' Street,Tehachapi,CA,93561,1,HSI00000011,Adventist Health,Roseville,CA,17773620,ADVENTIST HEALTH,INTEGRATED DELIVERY NETWORK (IDN),25,839,0,0,0,0,0,0,0.0282350861,0,2,59404438,236965161
CHSP00006810,054146,Telecare Heritage Phf,2633 East 27th Street,Oakland,CA,94601,0,,,,,18163336,TELECARE CORP,CORPORATE OWNER,26,1205,0,0,0,0,0,0,,0,5,12005734,16693225
CHSP00006815,050775,Temecula Valley Hospital,31700 Temecula Parkway,Temecula,CA,92592,1,HSI00001148,Universal Health Services,Norristown,PA,17774130,UNIVERSAL HEALTH SERVICES INC,INTEGRATED DELIVERY NETWORK (IDN),140,9318,92.03,0,1,1,0.6573571429,0,0.0592117678,0,5,270981110,1694651212
CHSP00006816,030019,Tempe Saint Lukes Hospital Campus Of Saint Lukes Medical Center,1500 S Mill Ave,Tempe,AZ,85281,1,HSI00001037,Steward Health Care System,Dallas,TX,17773629,STEWARD HEALTH CARE SYSTEM LLC,INTEGRATED DELIVERY NETWORK (IDN),,,,,,,,,,,,,
CHSP00006817,390027,Temple University Hospital,3401 North Broad Street,Philadelphia,PA,19140,1,HSI00001065,Temple University Health System,Philadelphia,PA,17774120,TEMPLE UNIVERSITY HEALTH SYSTEM INC,INTEGRATED DELIVERY NETWORK (IDN),761,30602,562.18,0,1,1,0.738738502,1,0.005805853,0,1,1985606872,14883174551
CHSP00006821,44018F,Tennessee Valley Hcs - Nashville And Murfreesboro,1310 24th Avenue South,Nashville,TN,37212,0,,,,,18157312,VETERANS HEALTH ADMINISTRATION,INTEGRATED DELIVERY NETWORK (IDN),,,,,,,,,,,,,
CHSP00006822,440185,Skyridge Medical Center,2305 Chambliss Avenue Nw,Cleveland,TN,37311,1,HSI00000249,Community Health Systems,Franklin,TN,17773305,COMMUNITY HEALTH SYSTEMS INC,INTEGRATED DELIVERY NETWORK (IDN),176,8343,0,0,0,0,0,0,0.1096967565,1,5,163457824,1679368349
CHSP00006823,440024,Tennova Healthcare Cleveland,2305 Chambliss Ave Nw,Cleveland,TN,37311,1,HSI00000249,Community Health Systems,Franklin,TN,17773305,COMMUNITY HEALTH SYSTEMS INC,INTEGRATED DELIVERY NETWORK (IDN),,,,,,,,,,,,,
CHSP00006824,440072,Dyersburg Regional Medical Center,400 East Tickle Street,Dyersburg,TN,38024,1,HSI00001250,West Tennessee Healthcare,Jackson,TN,17773356,WEST TENNESSEE HEALTHCARE,INTEGRATED DELIVERY NETWORK (IDN),109,2627,0,0,0,0,0,0,0.1292283529,1,3,51614748,222333177
CHSP00006826,440189,West Tennessee Healthcare North Hospital,367 Hospital Blvd,Jackson,TN,38305,1,HSI00001250,West Tennessee Healthcare,Jackson,TN,17773356,WEST TENNESSEE HEALTHCARE,INTEGRATED DELIVERY NETWORK (IDN),,,,,,,,,,,,,
CHSP00006827,440061,West Tn Healthcare Volunteer Hospita,161 Mount Pelia Road,Martin,TN,38237,1,HSI00001250,West Tennessee Healthcare,Jackson,TN,17773356,WEST TENNESSEE HEALTHCARE,INTEGRATED DELIVERY NETWORK (IDN),38,818,0,0,0,0,0,0,0.1482192931,1,3,23635082,91703370
CHSP00006828,440035,Tennova Healthcare Clarksville,651 Dunlop Lane,Clarksville,TN,37040,1,HSI00000249,Community Health Systems,Franklin,TN,17773305,COMMUNITY HEALTH SYSTEMS INC,INTEGRATED DELIVERY NETWORK (IDN),250,10192,0,0,0,0,0,0,0.0948500512,0,5,204344795,1755043643
CHSP00006829,440144,Vanderbilt Tullahoma-Harton Hospital,1801 North Jackson Street,Tullahoma,TN,37388,1,HSI00001222,Vanderbilt Health,Nashville,TN,17773682,VANDERBILT HEALTH,INTEGRATED DELIVERY NETWORK (IDN),71,4011,0,0,0,0,0,0,0.1342754316,1,1,79488500,510773702
CHSP00006831,440056,Jefferson Memorial Hospital,110 Hospital Drive,Jefferson City,TN,37760,1,HSI00000249,Community Health Systems,Franklin,TN,17773305,COMMUNITY HEALTH SYSTEMS INC,INTEGRATED DELIVERY NETWORK (IDN),56,2031,0,0,0,0,0,0,0.1006812073,0,5,55436407,434970376
CHSP00006832,440033,Lafollette Medical Center,923 East Central Avenue,La Follette,TN,37766,1,HSI00000249,Community Health Systems,Franklin,TN,17773305,COMMUNITY HEALTH SYSTEMS INC,INTEGRATED DELIVERY NETWORK (IDN),48,1499,0,0,0,0,0,0,0.1364520402,1,5,45432751,290597039
CHSP00006833,440193,Vanderbilt Wilson County Hospital,1411 Baddour Parkway,Lebanon,TN,37087,1,HSI00001222,Vanderbilt Health,Nashville,TN,17773682,VANDERBILT HEALTH,INTEGRATED DELIVERY NETWORK (IDN),113,6617,0,0,0,0,0,0,0.122038172,1,1,158653244,888992697
CHSP00006834,440137,Vanderbilt Bedford County Hospital,2835 Highway 231 North,Shelbyville,TN,37160,1,HSI00001222,Vanderbilt Health,Nashville,TN,17773682,VANDERBILT HEALTH,INTEGRATED DELIVERY NETWORK (IDN),24,1149,0,0,0,0,0,0,0.1942042995,1,5,49507282,268844493
CHSP00006835,440153,Newport Medical Center,435 Second Street,Newport,TN,37821,1,HSI00000249,Community Health Systems,Franklin,TN,17773305,COMMUNITY HEALTH SYSTEMS INC,INTEGRATED DELIVERY NETWORK (IDN),32,2320,0,0,0,0,0,0,0.1078705547,1,5,48787000,375042370
CHSP00006837,150046,Terre Haute Regional Hospital,3901 South Seventh Street,Terre Haute,IN,47802,1,HSI00000492,HCA Healthcare,Nashville,TN,17773631,HCA HEALTHCARE INC,INTEGRATED DELIVERY NETWORK (IDN),141,3854,0,0,0,0,0,0,0.0950093908,0,5,112338313,814763979
CHSP00006838,190008,Terrebonne General Health System,8166 Main Street,Houma,LA,70360,1,,,,,29659814,TERREBONNE GENERAL HEALTH SYSTEM,INTEGRATED DELIVERY NETWORK (IDN),139,5444,1.37,0,0,0,0.0098561151,0,0.009071964,0,3,230610775,692104808
CHSP00006839,454006,Terrell State Hospital,1200 East Brin Street,Terrell,TX,75160,0,,,,,,,,305,1298,0,0,0,0,0,0,,0,3,43589777,43589777
CHSP00006841,131313,Teton Valley Hospital,120 E Howard Avenue,Driggs,ID,83422,1,,,,,,,,13,116,0,0,0,0,0,0,0.0802732675,0,1,24562543,35153238
CHSP00006842,222003,Tewksbury Hospital,365 East Street,Tewksbury,MA,01876,0,,,,,,,,540,530,0,0,0,0,0,0,,0,3,,
CHSP00006843,670125,Texas Center For Infectious Disease,2303 Se Military Drive,San Antonio,TX,78223,0,,,,,,,,50,68,0,0,0,0,0,0,,0,3,14322465,14322465
CHSP00006844,453304,Texas Childrens Hospital,6621 Fannin Street,Houston,TX,77030,1,HSI00001069,Texas Childrens Hospital,Houston,TX,17773509,TEXAS CHILDRENS HOSPITAL,INTEGRATED DELIVERY NETWORK (IDN),905,36143,438.14,1,1,0,0.4841325967,0,,0,1,2842123139,7010435860
CHSP00006847,260024,Texas County Memorial Hospital,1333 South Sam Houston Boulevard,Houston,MO,65483,1,,,,,18291565,TEXAS COUNTY MEMORIAL HOSPITAL,INTEGRATED DELIVERY NETWORK (IDN),47,865,0,0,0,0,0,0,0.0710630865,0,1,34735599,86832518
CHSP00006850,450064,Texas Health Arlington Memorial Hosp,800 West Randol Mill Road,Arlington,TX,76012,1,HSI00001072,Texas Health Resources,Arlington,TX,17773668,TEXAS HEALTH RESOURCES,INTEGRATED DELIVERY NETWORK (IDN),197,12948,0,0,0,0,0,0,0.1089654032,1,1,304572335,1208678552
CHSP00006851,450891,Presbyterian Plano Center Diag Srvcs,"6020 West Parker Road, Suite 100",Plano,TX,75093,1,HSI00001072,Texas Health Resources,Arlington,TX,17773668,TEXAS HEALTH RESOURCES,INTEGRATED DELIVERY NETWORK (IDN),18,367,0,0,0,0,0,0,0.0194113835,0,5,89290040,222256743
CHSP00006852,670085,Texas Health Alliance,10864 Texas Health Trail,Fort Worth,TX,76244,1,HSI00001072,Texas Health Resources,Arlington,TX,17773668,TEXAS HEALTH RESOURCES,INTEGRATED DELIVERY NETWORK (IDN),151,7804,0,0,0,0,0,0,0.0834835442,0,1,188967169,605985157
CHSP00006853,450419,Tx Hlth Harris Methodist Azle,108 Denver Trail,Azle,TX,76020,1,HSI00001072,Texas Health Resources,Arlington,TX,17773668,TEXAS HEALTH RESOURCES,INTEGRATED DELIVERY NETWORK (IDN),31,1356,0,0,0,0,0,0,0.1448419878,1,1,51365241,220880537
CHSP00006854,450148,Texas Health Cleburne,201 Walls Drive,Cleburne,TX,76033,1,HSI00001072,Texas Health Resources,Arlington,TX,17773668,TEXAS HEALTH RESOURCES,INTEGRATED DELIVERY NETWORK (IDN),64,3354,0,0,0,0,0,0,0.1334550437,1,1,80119120,337249677
CHSP00006855,450135,Tx Hlth Harris Methodist Hospital,1301 Pennsylvania Avenue,Fort Worth,TX,76104,1,HSI00001072,Texas Health Resources,Arlington,TX,17773668,TEXAS HEALTH RESOURCES,INTEGRATED DELIVERY NETWORK (IDN),720,41745,31.52,0,0,0,0.0437777778,0,0.0955439059,0,1,1159254260,4343871861
CHSP00006856,450639,Texas Health H-E-B,1600 Hospital Parkway,Bedford,TX,76022,1,HSI00001072,Texas Health Resources,Arlington,TX,17773668,TEXAS HEALTH RESOURCES,INTEGRATED DELIVERY NETWORK (IDN),195,13641,13.34,0,0,0,0.0684102564,0,0.0836691144,0,1,317768020,1212982204
CHSP00006857,450888,Southlake Speciality Hospital,1545 East Southlake Boulevard,Southlake,TX,76092,0,HSI00001072,Texas Health Resources,Arlington,TX,17773668,TEXAS HEALTH RESOURCES,INTEGRATED DELIVERY NETWORK (IDN),17,341,0,0,0,0,0,0,,0,5,73383034,199917446
CHSP00006858,450779,Texas Health Southwest,6100 Harris Parkway,Fort Worth,TX,76132,1,HSI00001072,Texas Health Resources,Arlington,TX,17773668,TEXAS HEALTH RESOURCES,INTEGRATED DELIVERY NETWORK (IDN),243,14903,0,0,0,0,0,0,0.0842047817,0,1,387704256,1454502371
CHSP00006859,450351,Texas Health Harris Methodist Stephe,411 North Belknap Street,Stephenville,TX,76401,1,HSI00001072,Texas Health Resources,Arlington,TX,17773668,TEXAS HEALTH RESOURCES,INTEGRATED DELIVERY NETWORK (IDN),47,1734,0,0,0,0,0,0,0.10408884,0,1,61065047,220286294
CHSP00006860,670071,Texas Health Heart & Vascular Hosp,811 Wright Street,Arlington,TX,76012,0,HSI00001072,Texas Health Resources,Arlington,TX,17773668,TEXAS HEALTH RESOURCES,INTEGRATED DELIVERY NETWORK (IDN),47,1049,0,0,0,0,0,0,,0,5,61261811,221457084
CHSP00006861,450677,Texas Health Huguley,11801 South Freeway,Burleson,TX,76028,1,HSI00000010,AdventHealth,Altamonte Springs,FL,17773293,ADVENTHEALTH,INTEGRATED DELIVERY NETWORK (IDN),213,12054,0,0,0,0,0,0,0.1035121907,0,2,284930926,1467180498
CHSP00006862,450840,Texas Health Hospital Allen,"1105 Central Expressway North, Suite 140",Allen,TX,75013,1,HSI00001072,Texas Health Resources,Arlington,TX,17773668,TEXAS HEALTH RESOURCES,INTEGRATED DELIVERY NETWORK (IDN),59,3762,0,0,0,0,0,0,0.0826393863,0,1,135412130,450623441
CHSP00006863,450462,Texas Health Dallas,8200 Walnut Hill Lane,Dallas,TX,75231,1,HSI00001072,Texas Health Resources,Arlington,TX,17773668,TEXAS HEALTH RESOURCES,INTEGRATED DELIVERY NETWORK (IDN),576,24508,34.46,0,0,0,0.0598263889,0,0.0888195572,0,1,737728658,2615446414
CHSP00006864,450743,Texas Health Denton,3000 North I-35,Denton,TX,76201,1,HSI00001072,Texas Health Resources,Arlington,TX,17773668,TEXAS HEALTH RESOURCES,INTEGRATED DELIVERY NETWORK (IDN),214,11443,8.09,0,0,0,0.0378037383,0,0.1100312736,1,1,267716440,1044069265
CHSP00006865,670068,Presbyterian Hosp Flower Mound,4400 Long Prairie Road,Flower Mound,TX,75028,1,HSI00001072,Texas Health Resources,Arlington,TX,17773668,TEXAS HEALTH RESOURCES,INTEGRATED DELIVERY NETWORK (IDN),99,5806,0,0,0,0,0,0,0.0488955983,0,5,215024171,619177897
CHSP00006866,450292,Texas Health Kaufman,850 Ed Hall Drive,Kaufman,TX,75142,1,HSI00001072,Texas Health Resources,Arlington,TX,17773668,TEXAS HEALTH RESOURCES,INTEGRATED DELIVERY NETWORK (IDN),42,1051,0,0,0,0,0,1,0.1582421483,1,1,44837284,196883691
CHSP00006867,450771,Texas Health Presbyterian Hospital P,6200 West Parker Road,Plano,TX,75093,1,HSI00001072,Texas Health Resources,Arlington,TX,17773668,TEXAS HEALTH RESOURCES,INTEGRATED DELIVERY NETWORK (IDN),307,19681,0,0,0,0,0,0,0.0838346793,0,1,547230686,1740623000
CHSP00006868,670044,Presbyterian Hospital Of Rockwall,3150 Horizon Road,Rockwall,TX,75032,1,HSI00001072,Texas Health Resources,Arlington,TX,17773668,TEXAS HEALTH RESOURCES,INTEGRATED DELIVERY NETWORK (IDN),53,3550,0,0,0,0,0,0,0.0696077331,0,5,130833882,522943041
CHSP00006870,452018,Tx Hlth Specialty Hosp Fort Worth,"1301 Pennsylvania Avenue, 4th Floor",Fort Worth,TX,76104,0,HSI00001072,Texas Health Resources,Arlington,TX,17773668,TEXAS HEALTH RESOURCES,INTEGRATED DELIVERY NETWORK (IDN),15,75,0,0,0,0,0,0,,0,1,10210217,22582047
CHSP00006875,450889,Texas Institute  For Surgery At Pres,"7115 Greenville Avenue, Suite 100",Dallas,TX,75231,1,,,,,,,,9,303,0,0,0,0,0,0,0.0127297327,0,5,82694668,190245278
CHSP00006876,452038,Texas Neuro Rehab Center,"1106 West Dittmar Road, Building 9",Austin,TX,78745,0,HSI00001148,Universal Health Services,Norristown,PA,17774130,UNIVERSAL HEALTH SERVICES INC,INTEGRATED DELIVERY NETWORK (IDN),47,479,0,0,0,0,0,0,,0,5,38664102,119698463
