facility_id,facility_name,city,state,zip_code,facility_type,ownership,facility_name_normalized,health_system,msp_gatekeeper,vms_software,msp_exclusive,ehr_system,radius_rule_miles,msp_notes,data_source,confidence,ccn,hos_beds,hos_dsch,corp_parent_name,hos_net_revenue,hos_ucburden
381301,PEACEHEALTH COTTAGE GROVE COMMUNITY MEDICAL CENTER,COTTAGE GROVE,OR,97424,Critical Access Hospitals,Voluntary non-profit - Church,peacehealth cottage grove community medical center,Peacehealth,,,,Meditech / Cerner CommunityWorks,,,cms_gov,high,381301,14.0,247.0,PEACEHEALTH,49044590.0,0.0386899651
381302,SAMARITAN NORTH LINCOLN HOSPITAL,LINCOLN CITY,OR,97367,Critical Access Hospitals,Voluntary non-profit - Private,samaritan north lincoln hospital,Samaritan Health Services,,,,Meditech / Cerner CommunityWorks,,,cms_gov,high,381302,12.0,814.0,SAMARITAN HEALTH SERVICES,89436249.0,0.02459961
381303,PROVIDENCE SEASIDE HOSPITAL,SEASIDE,OR,97138,Critical Access Hospitals,Voluntary non-profit - Church,providence seaside hospital,Providence,Aya Healthcare,LotusOne,True,Epic,50.0,WARNING: Aya owns both the contract and the software (LotusOne). Outside agencies face a sub-vendor penalty unless the role is hard-to-fill (where penalties may be waived to speed up hiring).,cms_gov,high,381303,25.0,1070.0,PROVIDENCE,85802892.0,0.0213048261
381304,SOUTHERN COOS HOSPITAL & HEALTH CENTER,BANDON,OR,97411,Critical Access Hospitals,Government - Hospital District or Authority,southern coos hospital health center,,,,,Meditech / Cerner CommunityWorks,,,cms_gov,high,381304,17.0,348.0,,27643672.0,0.0324330983
381305,BLUE MOUNTAIN HOSPITAL,JOHN DAY,OR,97845,Critical Access Hospitals,Government - Hospital District or Authority,blue mountain hospital,,,,,Meditech / Cerner CommunityWorks,,,cms_gov,high,381305,16.0,239.0,,27869990.0,0.1014940487
381306,WALLOWA MEMORIAL HOSPITAL,ENTERPRISE,OR,97828,Critical Access Hospitals,Government - Hospital District or Authority,wallowa memorial hospital,,,,,Meditech / Cerner CommunityWorks,,,cms_gov,high,381306,24.0,347.0,WALLOWA COUNTY HEALTH CARE DISTRICT,34262704.0,0.0535818795
381307,HARNEY DISTRICT HOSPITAL,BURNS,OR,97720,Critical Access Hospitals,Government - Hospital District or Authority,harney district hospital,,,,,Meditech / Cerner CommunityWorks,,,cms_gov,high,381307,24.0,357.0,,28348821.0,0.1125401801
381308,SALEM HEALTH WEST VALLEY HOSPITAL,DALLAS,OR,97338,Critical Access Hospitals,Voluntary non-profit - Private,salem health west valley hospital,Salem Health Hospitals and Clinics,,,,Meditech / Cerner CommunityWorks,,,cms_gov,high,381308,39.0,34.0,SALEM HEALTH HOSPITALS AND CLINICS,74178977.0,0.0580401166
381309,LAKE DISTRICT HOSPITAL,LAKEVIEW,OR,97630,Critical Access Hospitals,Government - Hospital District or Authority,lake district hospital,Legacy Health,,,,Meditech / Cerner CommunityWorks,,,cms_gov,high,381309,24.0,362.0,LEGACY HEALTH,36921266.0,0.113499494
381310,PIONEER MEMORIAL HOSPITAL (HEPPNER),HEPPNER,OR,97836,Critical Access Hospitals,Government - Hospital District or Authority,pioneer memorial hospital heppner,,,,,Meditech / Cerner CommunityWorks,,,cms_gov,high,381310,21.0,43.0,MORROW COUNTY HEALTH DISTRICT,16025226.0,0.1317139666
381311,LOWER UMPQUA HOSPITAL DISTRICT,REEDSPORT,OR,97467,Critical Access Hospitals,Government - Hospital District or Authority,lower umpqua hospital district,,,,,Meditech / Cerner CommunityWorks,,,cms_gov,high,381311,16.0,267.0,LOWER UMPQUA HOSPITAL DISTRICT,27901397.0,0.0663194689
381312,COQUILLE VALLEY HOSPITAL,COQUILLE,OR,97423,Critical Access Hospitals,Government - Hospital District or Authority,coquille valley hospital,,,,,Meditech / Cerner CommunityWorks,,,cms_gov,high,381312,17.0,297.0,,32092731.0,0.080229442
381313,ST CHARLES MEDICAL CENTER PRINEVILLE,PRINEVILLE,OR,97754,Critical Access Hospitals,Voluntary non-profit - Private,st charles medical center prineville,Saint Charles Health System,,,,Meditech / Cerner CommunityWorks,,,cms_gov,high,381313,16.0,534.0,SAINT CHARLES HEALTH SYSTEM,70852109.0,0.0520917416
381314,SAMARITAN PACIFIC COMMUNITY HOSPITAL,NEWPORT,OR,97365,Critical Access Hospitals,Voluntary non-profit - Private,samaritan pacific community hospital,Samaritan Health Services,,,,Meditech / Cerner CommunityWorks,,,cms_gov,high,381314,25.0,1210.0,SAMARITAN HEALTH SERVICES,144051444.0,0.0275375517
381315,ST. ALPHONSUS MEDICAL CENTER - BAKER CITY,BAKER CITY,OR,97814,Critical Access Hospitals,Voluntary non-profit - Church,st alphonsus medical center baker city,Trinity Health,FirstChoice (Internal) / AMN,ShiftWise Flex,False,Epic,,"INTERNAL: Facility prioritizes direct W-2 travelers. Agencies are back-up only, often used for hard-to-fill roles.",cms_gov,high,381315,21.0,762.0,TRINITY HEALTH,34072393.0,0.064038077
381316,PEACE HARBOR MEDICAL CENTER,FLORENCE,OR,97439,Critical Access Hospitals,Voluntary non-profit - Church,peace harbor medical center,Peacehealth,,,,Meditech / Cerner CommunityWorks,,,cms_gov,high,381316,21.0,816.0,PEACEHEALTH,96594505.0,0.0238709595
381317,ADVENTIST HEALTH TILLAMOOK,TILLAMOOK,OR,97141,Critical Access Hospitals,Voluntary non-profit - Church,adventist health tillamook,Adventist Health,,,,Meditech / Cerner CommunityWorks,,,cms_gov,high,381317,25.0,925.0,ADVENTIST HEALTH,111673939.0,0.0273875912
381318,PROVIDENCE HOOD RIVER MEMORIAL HOSPITAL,HOOD RIVER,OR,97031,Critical Access Hospitals,Voluntary non-profit - Church,providence hood river memorial hospital,Providence,Aya Healthcare,LotusOne,True,Epic,50.0,WARNING: Aya owns both the contract and the software (LotusOne). Outside agencies face a sub-vendor penalty unless the role is hard-to-fill (where penalties may be waived to speed up hiring).,cms_gov,high,381318,25.0,1801.0,PROVIDENCE,130726709.0,0.0241908078
381319,ST ANTHONY HOSPITAL,PENDLETON,OR,97801,Critical Access Hospitals,Voluntary non-profit - Church,st anthony hospital,CommonSpirit,Internal Travel Program,Internal,True,Epic,50.0,"INTERNAL: Facility prioritizes direct W-2 travelers. Agencies are back-up only, often used for hard-to-fill roles.",cms_gov,high,381319,25.0,1441.0,COMMONSPIRIT HEALTH,93187653.0,0.048163427
381320,COLUMBIA MEMORIAL HOSPITAL,ASTORIA,OR,97103,Critical Access Hospitals,Proprietary,columbia memorial hospital,,,,,Meditech / Cerner CommunityWorks,,,cms_gov,high,381320,25.0,1253.0,COLUMBIA MEMORIAL HOSPITAL,188904898.0,0.0178799333
381321,GRANDE RONDE HOSPITAL,LA GRANDE,OR,97850,Critical Access Hospitals,Voluntary non-profit - Private,grande ronde hospital,Grande Ronde Hospital and Clinics,,,,Meditech / Cerner CommunityWorks,,,cms_gov,high,381321,25.0,1557.0,GRANDE RONDE HOSPITAL AND CLINICS,134753078.0,0.030352265
381322,CURRY GENERAL HOSPITAL,GOLD BEACH,OR,97444,Critical Access Hospitals,Government - Hospital District or Authority,curry general hospital,,,,,Meditech / Cerner CommunityWorks,,,cms_gov,high,381322,16.0,496.0,CURRY HEALTH NETWORK,66301622.0,0.0191080974
381323,SAMARITAN LEBANON COMMUNITY HOSPITAL,LEBANON,OR,97355,Critical Access Hospitals,Voluntary non-profit - Church,samaritan lebanon community hospital,Samaritan Health Services,,,,Meditech / Cerner CommunityWorks,,,cms_gov,high,381323,25.0,1451.0,SAMARITAN HEALTH SERVICES,170165139.0,0.0216743356
381324,ST CHARLES MADRAS,MADRAS,OR,97741,Critical Access Hospitals,Voluntary non-profit - Private,st charles madras,Saint Charles Health System,,,,Meditech / Cerner CommunityWorks,,,cms_gov,high,381324,24.0,616.0,SAINT CHARLES HEALTH SYSTEM,61744608.0,0.0617983997
381325,GOOD SHEPHERD MEDICAL CENTER,HERMISTON,OR,97838,Critical Access Hospitals,Voluntary non-profit - Private,good shepherd medical center,,,,,Meditech / Cerner CommunityWorks,,,cms_gov,high,381325,25.0,1582.0,,177536060.0,0.1037436454
383300,SHRINERS HOSPITAL FOR CHILDREN - PORTLAND,PORTLAND,OR,97239,Childrens,Voluntary non-profit - Private,shriners hospital for children portland,Shriners Hospitals for Children,,,,,,,cms_gov,high,383300,,,SHRINERS HOSPITALS FOR CHILDREN,,
384008,OREGON STATE HOSPITAL DISTINCT PART,SALEM,OR,97310,Psychiatric,Government - State,oregon state hospital distinct part,,,,,,,,cms_gov,high,384008,577.0,949.0,,159490717.0,
384012,CEDAR HILLS HOSPITAL,PORTLAND,OR,97225,Psychiatric,Proprietary,cedar hills hospital,Universal Health Services,,,,,,,cms_gov,high,384012,98.0,3107.0,,31403348.0,
390001,GEISINGER-COMMUNITY MEDICAL CENTER,SCRANTON,PA,18510,Acute Care Hospitals,Voluntary non-profit - Private,geisingercommunity medical center,Geisinger,AMN Healthcare,ShiftWise,True,Epic,,WARNING: AMN owns both the contract and the software (ShiftWise). Outside agencies face a sub-vendor penalty unless the role is hard-to-fill (where penalties may be waived to speed up hiring).,cms_gov,high,390001,266.0,15817.0,GEISINGER,474084428.0,0.0401102948
390002,UPMC MCKEESPORT HOSPITAL,MC KEESPORT,PA,15132,Acute Care Hospitals,Voluntary non-profit - Private,upmc mckeesport hospital,UPMC,UPMC Travel Staffing (Internal),Internal,True,Epic,75.0,"INTERNAL: Facility prioritizes direct W-2 travelers. Agencies are back-up only, often used for hard-to-fill roles.",cms_gov,high,390002,186.0,4198.0,UPMC,121894454.0,0.0268196052
390003,GEISINGER-BLOOMSBURG HOSPITAL,BLOOMSBURG,PA,17815,Acute Care Hospitals,Voluntary non-profit - Private,geisingerbloomsburg hospital,Geisinger,AMN Healthcare,ShiftWise,True,Epic,,WARNING: AMN owns both the contract and the software (ShiftWise). Outside agencies face a sub-vendor penalty unless the role is hard-to-fill (where penalties may be waived to speed up hiring).,cms_gov,high,390003,40.0,2666.0,GEISINGER,75313582.0,0.0572759642
390004,PENN STATE HEALTH HOLY SPIRIT MEDICAL CENTER,CAMP HILL,PA,17011,Acute Care Hospitals,Voluntary non-profit - Private,penn state health holy spirit medical center,Penn State Health Milton S Hershey Medical Center,,,,,,,cms_gov,high,390004,231.0,8744.0,PENN STATE HEALTH MILTON S HERSHEY MEDICAL CENTER,295066087.0,0.0255366203
390006,GEISINGER MEDICAL CENTER,DANVILLE,PA,17822,Acute Care Hospitals,Voluntary non-profit - Private,geisinger medical center,Geisinger,AMN Healthcare,ShiftWise,True,Epic,,WARNING: AMN owns both the contract and the software (ShiftWise). Outside agencies face a sub-vendor penalty unless the role is hard-to-fill (where penalties may be waived to speed up hiring).,cms_gov,high,390006,525.0,30534.0,GEISINGER,1582545938.0,0.0580756056
390009,SAINT VINCENT HOSPITAL,ERIE,PA,16544,Acute Care Hospitals,Voluntary non-profit - Private,saint vincent hospital,Allegheny Health Network,Aya Healthcare,LotusOne,True,Epic,,WARNING: Aya owns both the contract and the software (LotusOne). Outside agencies face a sub-vendor penalty unless the role is hard-to-fill (where penalties may be waived to speed up hiring).,cms_gov,high,390009,303.0,11603.0,ALLEGHENY HEALTH NETWORK,408471542.0,0.0339625478
390012,JEFFERSON LANSDALE HOSPITAL,LANSDALE,PA,19446,Acute Care Hospitals,Voluntary non-profit - Private,jefferson lansdale hospital,Jefferson Health,,,,,,,cms_gov,high,390012,140.0,5120.0,JEFFERSON HEALTH,93979746.0,0.0348286603
390013,WELLSPAN EVANGELICAL COMMUNITY HOSPITAL,LEWISBURG,PA,17837,Acute Care Hospitals,Voluntary non-profit - Private,wellspan evangelical community hospital,Evangelical Community Hospital,,,,,,,cms_gov,high,390013,119.0,4971.0,EVANGELICAL COMMUNITY HOSPITAL,223605081.0,0.0630205611
390016,UPMC JAMESON,NEW CASTLE,PA,16105,Acute Care Hospitals,Voluntary non-profit - Other,upmc jameson,UPMC,UPMC Travel Staffing (Internal),Internal,True,Epic,75.0,"INTERNAL: Facility prioritizes direct W-2 travelers. Agencies are back-up only, often used for hard-to-fill roles.",cms_gov,high,390016,134.0,4683.0,UPMC,115077245.0,0.0729565905
39001F,JAMES E. VAN ZANDT VA MEDICAL CENTER (ALTOONA),ALTOONA,PA,16602,Acute Care - Veterans Administration,Veterans Health Administration,james e van zandt va medical center altoona,,,,,,,,cms_gov,high,39001F,,,VETERANS HEALTH ADMINISTRATION,,
390025,KENSINGTON HOSPITAL,PHILADELPHIA,PA,19122,Acute Care Hospitals,Voluntary non-profit - Other,kensington hospital,,,,,,,,cms_gov,high,390025,14.0,94.0,,4501483.0,
390026,TEMPLE HEALTH - CHESTNUT HILL HOSPITAL,PHILADELPHIA,PA,19118,Acute Care Hospitals,Voluntary non-profit - Private,temple health chestnut hill hospital,Temple University Health System,,,,,,,cms_gov,high,390026,128.0,6785.0,TEMPLE UNIVERSITY HEALTH SYSTEM INC,137234821.0,0.0174740937
390027,TEMPLE UNIVERSITY HOSPITAL,PHILADELPHIA,PA,19140,Acute Care Hospitals,Voluntary non-profit - Private,temple university hospital,Temple University Health System,,,,,,,cms_gov,high,390027,761.0,30602.0,TEMPLE UNIVERSITY HEALTH SYSTEM INC,1985606872.0,0.005805853
390028,UPMC MERCY,PITTSBURGH,PA,15219,Acute Care Hospitals,Voluntary non-profit - Private,upmc mercy,Mercy,Trusted Health / Flex Team,App-Based,False,Epic,,,cms_gov,high,390028,300.0,10866.0,UPMC,384622505.0,0.0362917561
390030,SCHUYLKILL MEDICAL CENTER - SOUTH JACKSON STREET,POTTSVILLE,PA,17901,Acute Care Hospitals,Voluntary non-profit - Private,schuylkill medical center south jackson street,Lehigh Valley Health Network,,,,,,,cms_gov,high,390030,118.0,4345.0,LEHIGH VALLEY HEALTH NETWORK,134829981.0,0.0557151887
390032,ALLEGHENY VALLEY HOSPITAL,NATRONA,PA,15065,Acute Care Hospitals,Voluntary non-profit - Private,allegheny valley hospital,Allegheny Health Network,Aya Healthcare,LotusOne,True,Epic,,WARNING: Aya owns both the contract and the software (LotusOne). Outside agencies face a sub-vendor penalty unless the role is hard-to-fill (where penalties may be waived to speed up hiring).,cms_gov,high,390032,131.0,2877.0,ALLEGHENY HEALTH NETWORK,109024771.0,0.0455958566
390035,ST LUKE'S HOSPITAL - UPPER BUCKS CAMPUS,QUAKERTOWN,PA,18951,Acute Care Hospitals,Proprietary,st lukes hospital upper bucks campus,Saint Lukes University Health Network,,,,,,,cms_gov,high,390035,86.0,5776.0,SAINT LUKES UNIVERSITY HEALTH NETWORK,146456216.0,0.0569376262
390036,HERITAGE VALLEY BEAVER,BEAVER,PA,15009,Acute Care Hospitals,Voluntary non-profit - Private,heritage valley beaver,Heritage Valley Health System,,,,,,,cms_gov,high,390036,148.0,8312.0,HERITAGE VALLEY HEALTH SYSTEM,220009546.0,0.0564420192
390037,HERITAGE VALLEY SEWICKLEY,SEWICKLEY,PA,15143,Acute Care Hospitals,Voluntary non-profit - Private,heritage valley sewickley,Heritage Valley Health System,,,,,,,cms_gov,high,390037,130.0,4575.0,HERITAGE VALLEY HEALTH SYSTEM,112024736.0,0.0947642325
390039,UPMC SOMERSET,SOMERSET,PA,15501,Acute Care Hospitals,Voluntary non-profit - Private,upmc somerset,UPMC,UPMC Travel Staffing (Internal),Internal,True,Epic,75.0,"INTERNAL: Facility prioritizes direct W-2 travelers. Agencies are back-up only, often used for hard-to-fill roles.",cms_gov,high,390039,56.0,2293.0,UPMC,82513407.0,0.0621947292
390041,UNIONTOWN HOSPITAL,UNIONTOWN,PA,15401,Acute Care Hospitals,Voluntary non-profit - Private,uniontown hospital,West Virginia University Health System,,,,,,,cms_gov,high,390041,134.0,6860.0,WEST VIRGINIA UNIVERSITY HEALTH SYSTEM INC,148802036.0,0.0452402555
390042,"WASHINGTON HOSPITAL, THE",WASHINGTON,PA,15301,Acute Care Hospitals,Voluntary non-profit - Private,washington hospital the,Washington Health System,,,,,,,cms_gov,high,390042,214.0,7272.0,WASHINGTON HEALTH SYSTEM,238499480.0,0.0210171647
390044,READING HOSPITAL,WEST READING,PA,19611,Acute Care Hospitals,Voluntary non-profit - Private,reading hospital,Tower Health,,,,,,,cms_gov,high,390044,561.0,32599.0,TOWER HEALTH,1147619979.0,0.0705680216
390045,UPMC WILLIAMSPORT,WILLIAMSPORT,PA,17701,Acute Care Hospitals,Voluntary non-profit - Private,upmc williamsport,UPMC,UPMC Travel Staffing (Internal),Internal,True,Epic,75.0,"INTERNAL: Facility prioritizes direct W-2 travelers. Agencies are back-up only, often used for hard-to-fill roles.",cms_gov,high,390045,227.0,8928.0,UPMC,459761927.0,0.0521479865
390046,WELLSPAN YORK HOSPITAL,YORK,PA,17403,Acute Care Hospitals,Voluntary non-profit - Private,wellspan york hospital,Wellspan Health,,,,,,,cms_gov,high,390046,533.0,25079.0,WELLSPAN HEALTH,1470245374.0,0.0504153729
390048,GEISINGER-LEWISTOWN HOSPITAL,LEWISTOWN,PA,17044,Acute Care Hospitals,Voluntary non-profit - Private,geisingerlewistown hospital,Geisinger,AMN Healthcare,ShiftWise,True,Epic,,WARNING: AMN owns both the contract and the software (ShiftWise). Outside agencies face a sub-vendor penalty unless the role is hard-to-fill (where penalties may be waived to speed up hiring).,cms_gov,high,390048,107.0,5845.0,GEISINGER,210773574.0,0.0830452858
390049,ST LUKES HOSPITAL BETHLEHEM,BETHLEHEM,PA,18015,Acute Care Hospitals,Voluntary non-profit - Private,st lukes hospital bethlehem,Saint Lukes University Health Network,,,,,,,cms_gov,high,390049,633.0,31870.0,SAINT LUKES UNIVERSITY HEALTH NETWORK,8944229494.0,0.0453763065
39004F,COATESVILLE VA MEDICAL CENTER,COATESVILLE,PA,19320,Acute Care - Veterans Administration,Veterans Health Administration,coatesville va medical center,,,,,,,,cms_gov,high,39004F,,,VETERANS HEALTH ADMINISTRATION,,
390050,ALLEGHENY GENERAL HOSPITAL,PITTSBURGH,PA,15212,Acute Care Hospitals,Voluntary non-profit - Private,allegheny general hospital,Allegheny Health Network,Aya Healthcare,LotusOne,True,Epic,,WARNING: Aya owns both the contract and the software (LotusOne). Outside agencies face a sub-vendor penalty unless the role is hard-to-fill (where penalties may be waived to speed up hiring).,cms_gov,high,390050,528.0,20066.0,ALLEGHENY HEALTH NETWORK,919733578.0,0.0139097043
390056,PENN HIGHLANDS HUNTINGDON,HUNTINGDON,PA,16652,Acute Care Hospitals,Voluntary non-profit - Private,penn highlands huntingdon,HCA Healthcare,HealthTrust,Internal,True,Epic,50.0,,cms_gov,high,390056,71.0,1674.0,PENN HIGHLANDS HEALTHCARE,56195200.0,0.0250422303
390057,ST LUKE'S HOSPITAL - GRAND VIEW CAMPUS,SELLERSVILLE,PA,18960,Acute Care Hospitals,Voluntary non-profit - Other,st lukes hospital grand view campus,Grand View Hospital,,,,,,,cms_gov,high,390057,180.0,7149.0,GRAND VIEW HOSPITAL,236302074.0,0.0431916668
390058,UPMC CARLISLE,CARLISLE,PA,17015,Acute Care Hospitals,Voluntary non-profit - Private,upmc carlisle,UPMC,UPMC Travel Staffing (Internal),Internal,True,Epic,75.0,"INTERNAL: Facility prioritizes direct W-2 travelers. Agencies are back-up only, often used for hard-to-fill roles.",cms_gov,high,390058,72.0,4927.0,UPMC,165027289.0,0.0663397926
39005F,ERIE VA MEDICAL CENTER,ERIE,PA,16504,Acute Care - Veterans Administration,Veterans Health Administration,erie va medical center,,,,,,,,cms_gov,high,39005F,,,VETERANS HEALTH ADMINISTRATION,,
390062,CONEMAUGH NASON MEDICAL CENTER,ROARING SPRING,PA,16673,Acute Care Hospitals,Voluntary non-profit - Other,conemaugh nason medical center,LifePoint Health,HealthTrust,Unknown,True,Mixed,50.0,,cms_gov,high,390062,45.0,1755.0,LIFEPOINT HEALTH,55090748.0,0.0273016728
390063,UPMC HAMOT,ERIE,PA,16550,Acute Care Hospitals,Voluntary non-profit - Private,upmc hamot,UPMC,UPMC Travel Staffing (Internal),Internal,True,Epic,75.0,"INTERNAL: Facility prioritizes direct W-2 travelers. Agencies are back-up only, often used for hard-to-fill roles.",cms_gov,high,390063,456.0,17337.0,UPMC,507929711.0,0.0107758806
390065,GETTYSBURG HOSPITAL,GETTYSBURG,PA,17325,Acute Care Hospitals,Voluntary non-profit - Private,gettysburg hospital,Wellspan Health,,,,,,,cms_gov,high,390065,76.0,4574.0,WELLSPAN HEALTH,341793611.0,0.0514687785
390066,WELLSPAN GOOD SAMARITAN HOSPITAL,LEBANON,PA,17042,Acute Care Hospitals,Voluntary non-profit - Private,wellspan good samaritan hospital,Wellspan Health,,,,,,,cms_gov,high,390066,145.0,6492.0,WELLSPAN HEALTH,269507327.0,0.0485636738
390067,UPMC PINNACLE HOSPITALS,HARRISBURG,PA,17104,Acute Care Hospitals,Voluntary non-profit - Private,upmc pinnacle hospitals,UPMC,UPMC Travel Staffing (Internal),Internal,True,Epic,75.0,"INTERNAL: Facility prioritizes direct W-2 travelers. Agencies are back-up only, often used for hard-to-fill roles.",cms_gov,high,390067,561.0,32719.0,UPMC,1292774096.0,0.0332896685
390068,UPMC LITITZ,LITITZ,PA,17543,Acute Care Hospitals,Voluntary non-profit - Other,upmc lititz,UPMC,UPMC Travel Staffing (Internal),Internal,True,Epic,75.0,"INTERNAL: Facility prioritizes direct W-2 travelers. Agencies are back-up only, often used for hard-to-fill roles.",cms_gov,high,390068,36.0,3693.0,UPMC,114527043.0,0.0777492264
